Index,Product_URL,Author,Shop,Rating,Used_Time,Comment
105,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Ngô Văn Ninh,ĐMX,5,1 tuần,"Quạt hơi Nước rất tốt ,Máy chạy êm ko gây tiếng ồnQuạt mát"
106,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Hoàng Khương,ĐMX,1,1 ngày,"Hàng mới nhận đã hỏng, nhờ sửa chữa thay thế mà đến ngày mai mới nhận. Rất tệ"
107,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Duy,ĐMX,1,2 ngày,"Mới mua đc 4, 5 hôm, nhưng đã không bơm được nước. Mới trưa còn dùng chế độ cooling bình thường, nhưng tới tối thì không thấy nước bơm lên. Dù đã bật chế độ cooling và nước vẫn còn nhiều"
108,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Dương Thị Cẩm Tiên,ĐMX,1,1 ngày,Sao càng lúc quạt nhiệt độ càng tăng toi muốn đổi cái khác.cang quạt càng nóng
109,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Bùi Khắc Hân,ĐMX,5,1 tuần,Tốt
110,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thanh Huy,ĐMX,2,1 ngày,"Quạt mới mua sử dung dc 1 ngày Hiển thị nhiệt độ vẫn 34 độ ko xuống nhiệt, xin ace cho kiến khắc phục"
111,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,C Yến,ĐMX,3,1 tuần,"Đã mua, do bận lễ hay nghĩ chủ nhật mà liên hệ bảo hành hoài máy bận, khi dc thì bên tận tâm chỉ gọi nhỡ 1 cuộc rồi thôi. Lỗi đơn giản do cánh quạt rớt lên rớt xuống. Tân trụ long an. Liên hệ lại tôi. Ko thì hết dám mua nữa nhé"
112,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,NGUYỄN NHỰT TRƯỜNG,ĐMX,1,1 tuần,"Đến Mua Thì Nhiệt Tình, Đến Khi Bảo Hành Thì Hẹn Lúc Này Đến Lúc Khác, Khi Nhà Có Trẻ Em Mua Về Sử Dụng Mà Cứ Hứa Vào BH Mà Không Một Cuộc Gọi Để Kiểm Trả Sữa Chữa"
113,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Chị Đào,ĐMX,5,3 tuần,Sản phẩm tốt nhe
114,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Ngô Thị Kim Hương,ĐMX,5,3 tuần,Quạt sài ok nhưng khó vệ sinh
115,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phan Thành Nam,ĐMX,4,1 tuần,Sản phẩm ổn
116,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phan Huỳnh Quang Thái,ĐMX,5,1 tháng,Xài tốt
117,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Duyen,ĐMX,3,1 ngày,"Hộp gel đá khô bình thường à, cũng như cũng nước đá bình thường hoi, mà kh có mát như lời đồn c nói chung bth vãi ò, muốn mát chắc phải để thêm nước đá bi lúc cho nước đá vô á"
118,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Du,ĐMX,3,2 tuần,Tạm ổn
119,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Triều,ĐMX,4,1 tuần,Soài ok mk hoi ton nứoc
120,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lê Quốc Tiên,ĐMX,1,11 tháng,"Bảo hành mất phí mà làm ăn thiếu trách nhiệm, hứa lèo với khách hàng."
121,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Nguyễn Bá,ĐMX,5,1 tuần,Rất ok
122,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Văn Chính,ĐMX,5,1 tuần,Như máy điều hòa
123,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Mai,ĐMX,4,1 tuần,Quạt xài êm mát
124,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Đỗ Chí Thanh,ĐMX,5,1 tuần,"Tốt, mát. Nên mua"
125,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,PHAN VĂN MÌ,ĐMX,3,1 tuần,Tam ổn
126,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lê Na,ĐMX,3,1 tuần,Tạm ổn
127,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Sinh,ĐMX,5,1 tuần,Rất tốt
128,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Quang Minh,ĐMX,2,1 tuần,Ko như thực tế
129,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyệt,ĐMX,3,3 ngày,"tôi mới mua loại này,nhưng hộp gel đá khô,không có gì,khi cho nước vô,bỏ tủ lạnh rồi thì thấy như đá thường,chỉ ra ngoài đc 1 tí là nó rã thành nước hết,không mát như quảng cáo,có gì đó sai sai ở đây không"
130,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trần Huyền Trang,ĐMX,5,1 tuần,"Hi. Quạt mát, ko ồn nhé. Nhỏ gọn xinh xắn và nhà ba mình cũng mua 1 cái."
131,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Chung,ĐMX,4,1 tuần,Tốt
132,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trung,ĐMX,5,1 tháng,"Quạt làm lạnh mau, mát lắm"
133,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,NGUYỄN THỊ MỸ NHƯ,ĐMX,4,1 tuần,Ok lắm ak
134,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Công Thành,ĐMX,4,2 tuần,Ổn vs tầm giá
135,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phụng,ĐMX,5,4 tuần,Sản phẩm quạt AVA sử dụng rất tốt.tiêu thụ điện năng ít
136,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lâm,ĐMX,4,2 tuần,"Hàng OK, giá cả hợp lý."
137,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Kim Ngọc,ĐMX,4,1 tuần,Để ở nơi rộng rãi thoáng thì quạt mát trong phòng kín sẽ không mát được mấy
138,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Quang,ĐMX,5,1 tuần,Mát dùng cũng ổn
139,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,LÊ THỊ NGỌC HUỆ,ĐMX,4,1 tuần,Tốt nhé
140,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,NGUYỄN NGỌC SƯƠNG,ĐMX,3,1 tuần,Nút cảm ứng ko nhạy lúc đ lúc ko
141,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hoa,ĐMX,3,1 năm,Xài chưa được 9 tháng mà phải đi bảo hành 2 lần.
142,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Dương Thị Hạnh,ĐMX,3,1 tuần,"Quạt mát, nhưng nut bật tắt không nhạy lắm. Lúc đuọc lúc không. Phải dùng remote."
143,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Tình,ĐMX,5,1 tuần,Quạt dùng rất tốt
144,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,HOÀNG PHƯƠNG QUỲNH GIAO,ĐMX,2,9 tháng,Mới xài mấy ngày là hư dàn đèn nhảy sáng hết . K quan tâm lắm vẫn xài tiếp tới nay đang xài tự yếu rồi tắt lát hồi tự mở . Chả hiểu . Gọi tổng đài thì kêu cho nv liên hệ lại vẫn chưa thấy . Trời mùa hè nóng chêtme
145,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Chị Thuận,ĐMX,4,1 tuần,Tốt ok lắm mọi người
146,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lập,ĐMX,4,1 tuần,"Quạt tốt, không tiếng ồn"
147,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Ngọc Trung,ĐMX,5,1 tuần,A chứ ko phải chị nhá
148,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Tống Minh Nhựt,ĐMX,5,1 tuần,Xài rất êm và rất mát
149,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phan Thị Hồng Linh,ĐMX,5,1 tuần,Okie
150,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,A Nhơn,ĐMX,5,1 tuần,Rất tốt
151,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Duy Tân,ĐMX,5,1 tuần,Máy chạy im và mát lắm nha mọi người nên mua ạ
152,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Cẩm Tiên,ĐMX,5,1 tuần,sài êm..nên mua
153,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Kim Nam,ĐMX,2,11 tháng,"Mua 4 cây đợt nóng năm ngoái 2 cây hãng sunhoue sài tốt , riêng 2 cây AVA thì dc 4 tháng lỗi bật mức 3 mới quay mức 1 vs 2 không còn quay quạt nữa....vãi hồn. coi như vứt 5tr thôi @@"
154,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyen Ha,ĐMX,5,3 tuần,Tốt
155,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Ngân,ĐMX,1,1 năm,"Mua về đc 2 tháng hư hết dàn nút cảm biến, sángnay ngủ dậy thấy im re luôn. Vãi cứt thiệt."
156,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hồ Thị Sương,ĐMX,1,9 tháng,"Đã trải nghiệm quạt hơi nước AVAtừ ngày 11.3.2023. hư 3 lần. Lần 1 bảo hành 1 tháng. Lần 2 bảo hành 10 ngày, đưa về xài 1 tháng hư tiếp. Lần 3 tiếp tục bảo hành. Hãng đổ lỗi khách hàng làm mất tem bảo hành nên ko nhận bảo hành. Tôi trả lại thì nói sẽ gửi về hãng, nhưng lại Yêu cầu bỏ 800k để thay linh kiện đợt bảo hành lần 3 này tôi đã yêu cầu hãng bảo hành 3 lần nhưng vẫn ko được chấp nhận, tức quạt xài 9 tháng thì fai gửi về hãng 6 lần, thời gian xài ở nhà chỉ đc 6 tháng. Ủa, hãng cho rằng chúng tôi tự mở quạt ra xé tem bảo hành vậy chúng tôi mua sản phẩm có 12 tháng bảo hành làm gì Nực cười ko Nói chung hãng này xài chất lượng quá kém, chế độ bảo hành cực tệ. Là 1 khách hàng thường xuyên của ĐMX, Bách hoá xanh, Thế giới di động.... Tôi hi vọng tập đoàn TGDD ko bán những sản phẩm kém chất lượng như thế này cho các khách hàng khác, làm tốn tiền khách hàng."
157,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Huỳnh Thanh Sang,ĐMX,1,8 tháng,"Mua chưa hết bảo hành lỗi, hãng làm ăn rất tệ, chất lượng kém, bảo hành đỗ lỗi khách dùng hư, bắt khách phải bỏ thêm 300k thay linh kiện, khuyên mọi người né cái hãng này ra, bức xúc,tẩy chay.yêu cầu đem về nhà bán ve chai đập bỏ"
158,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Duy Cường,ĐMX,1,8 tháng,Mua chưa dc 1 năm mà bảo hành 2 lần bảo hành lần đầu xong bị mất luôn cảm biến mức nước luôn . Nhân viên giải đáp qua loa không trách nhiệm
159,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,THẠCH MINH CHÂU,ĐMX,3,4 tuần,Ở trong phòng mà hiển thị nhiệt độ lúc 7h30 tối là 30C ko biết cảm ứng đúng nhiệt độ ko. Dùng trong phòng ngủ ok còn chức năng lọc ion ko có cái gì để kiểm tra nên ko biết máy hoạt động như thế nào.
160,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Ngô Văn Thuấn,ĐMX,1,1 năm,Vừa hết thời gian bảo hành là hư
161,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lê Thanh Hiệp,ĐMX,2,6 tháng,mình mua máy sử dụng được 6 tháng thì thời gian đầu xài ổn nhưng sau thời gian thì có bị rò rỉ điện tại vị trí để đá khô mình bị giật điện khi muốn lấy chai đá khô ra điện nó không mạnh nhưng nó làm tim của mình đập mạnh
162,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lê Thị Quỳnh Như,ĐMX,3,4 tháng,mới mu về dc mấy ngày bị lỗi đèn led nên đổi cái khác xài dc 4 tháng thì hư nguồn k bật lên dc nữa. giờ đen đi bảo hành tới 14 ngày mới nhận dc. thua lun cả cây quạt mua ở cửa hàng ngoài k có danh tiếng. bảo hành sữa chữa cũng lâu. đợi 14 ngày tốn thêm tiền mua cây quạt treo tường. thất vọng
163,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Dương Gia Hưng,ĐMX,1,11 tháng,Chất lượng sản phẩm quá tệ. Hư quá hư.Lúc trước xài cây quạt điều hòa này vài tháng đi bảo hành 2 lần. Bực quá mua lại cây quạt bình thường khác cũng tại Điện Máy Xanh.Cây quạt xài được vài tháng hết muốn quay gọi điện vẫn 1 thông tin như cũ đem ra cửa hàng các bạn kiểm tra và đợi 2 tuần.thời gian tôi ai đền cứ 1 vòng xoay làm qua làm lại Thanh toán bảo hành 2 tuần trả về bảo hành...
164,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Chua Phan,ĐMX,2,3 tháng,Mua trả góp chưa hát mới 4thang đã lỗiKhá thất vọng
165,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Định,ĐMX,5,4 tháng,Xài được hơn nửa năm. Rất hài lòng không có gì để chê
166,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thanh Toàn,ĐMX,1,2 tháng,"Mua được khoản 33 ngày thì hỏng, gọi bảo hành thì đến mang đi tới tận bây giờ tầm khoản 2 tháng, gọi ĐMX bảo chuyển bộ phận bảo hành, rồi bộ phận bảo hành lại nói em sẽ liên hệ anh sau, từ khi nào ĐMX thiếu trách nhiệm với khách hàng như vậy, trong khi mình đã mua hàng rất nhiều, chất lượng ngày càng đi xuống, thiếu chuyên nghiệp. Mong quý lãnh đạo xem xét mất khách hết ạ!!!"
167,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Hoài Thương,ĐMX,5,2 tháng,sp tốt bền mát
168,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Phượng,ĐMX,3,1 tuần,Quạt phun nước rất là ồn
169,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Lộc,ĐMX,5,1 tháng,máy sản phẩm trưng bày nhừng sài rất ok
170,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trường,ĐMX,1,1 tháng,Chậm
171,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Thịnh,ĐMX,3,1 tuần,Máy quạt mát nên mua sử dụng gia đình
172,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phan Thái Sang,ĐMX,1,1 tháng,Quạt mới mua hơn tháng mà bị lỗi đèn led mặc dù không ấn mở chức năng đó...chất lượng hơi tệ nhe.
173,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Văn,ĐMX,4,2 tháng,xài dc 3 tháng rồi.khá ok.
174,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Di,ĐMX,4,3 tháng,Ok
175,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Võ Thái Huân,ĐMX,5,1 tuần,Ok
176,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hồ Văn Trinh,ĐMX,4,2 tuần,Tốt
177,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Đặng Thành Luân,ĐMX,5,1 tuần,Dùng tốt
178,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Anh Lệ,ĐMX,2,2 tuần,Đang bị rỉ nước chỗ van xã nước. Nho DMX kiem tra hàng lỗi giúp
179,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,An,ĐMX,5,1 tuần,"Hàng tốt, máy chạy êm. Nhân viên điện máy xanh thân thiện."
180,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Ty Na,ĐMX,5,1 tháng,Rất hài lòng
181,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Vũ,ĐMX,5,1 tuần,Tốt
182,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,THÁI GIA HƯNG,ĐMX,4,1 tuần,Sản phẩm ok
183,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,LÊ QUỐC HÙNG,ĐMX,5,2 ngày,Dạ cho e hỏi van xả nước nó bị rò rỉ nước thì làm sao ạ
184,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,TRẦN THỊ THU THẢO,ĐMX,5,1 tuần,"chạy êm, mát cực, chưa bỏ đá lạnh đã mát. Rất thích sp này. Mua trúng khuyến mãi giá cực hời"
185,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Thành,ĐMX,2,1 tuần,Sản phầm hoàn thiện kém ko nên mua
186,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nương,ĐMX,5,1 tuần,Quá êm
187,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Mẫn,ĐMX,4,1 tuần,Quạt ok nhưng remote ko nhạy phải đứng gần bấm mới nhận khoảng nửa m
188,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trần Văn Sự,ĐMX,5,1 tuần,Rat tot.
189,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Xuân Chưởng,ĐMX,5,1 tuần,Quạt xài êm mát.
190,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Huỳnh Văn Hải,ĐMX,5,1 tuần,Quạt cũng khá ổn.không lạnh lắm nhưng cũng đủ làm mát.
191,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Ngan,ĐMX,4,1 tuần,"Quạt rất thích hợp cho giải nhiệt mùa hè, tuy nhiên hơi ồn khi dùng ban đêm trong phòng ngủ."
192,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phạm Văn Tú,ĐMX,3,1 tuần,Quạt hoạt động ổn định
193,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phạm Văn Thơi,ĐMX,4,1 tuần,"Quạt mát, êm. Có đều tiếng nước chảy ồn xíu."
194,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Sơn Huỳnh Như,ĐMX,4,1 tuần,"Quạt mạnh, có hơi ồn"
195,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Ngọc Dung,ĐMX,5,1 tháng,Quạt sử dụng êm
196,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Buoi,ĐMX,4,1 tuần,tốt
197,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Hữu Lộc,ĐMX,4,1 tuần,Quạt tốt tuy nhiên ngăn chứa nước nên có khả năng giữ lạnh sẽ tốt hơn
198,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Minh Thư,ĐMX,4,1 tuần,San pham tot
199,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Quyền Nguyễn,ĐMX,4,1 tuần,Ok. Nên mua.
200,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,A Phong,ĐMX,4,1 tuần,Quạt dùng tốt
201,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hồ Hoàng Vinh,ĐMX,5,1 tuần,tốt
202,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Xuân Thủy,ĐMX,5,1 tuần,Rẻ mà tốt cực kỳ
203,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Võ Thị Ánh Việt,ĐMX,4,1 tuần,Máy chạy êm
204,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Quế,ĐMX,5,1 tuần,"Quạt tốt, đẹp,sài êm, mát"
205,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phi Nguyen,ĐMX,5,1 tuần,Quạt ok máy chạy êm
206,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Văn Lành,ĐMX,5,2 tuần,"Mua từ 23.04 xài tạm ổn, máy chạy êm, giao hàng cũng khá nhanh."
207,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Khách Lẻ,ĐMX,1,1 tuần,Sản phẩm k mát
208,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Khương,ĐMX,3,1 tuần,"Phát ra tiếng ồn lớn khi vận hành, ngăn chứa đá khô không để lọt 2 hộp đá khô"
209,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Huyền,ĐMX,5,1 tháng,"Quạt dùng tôt,cảm ơn điện máy xanh nhé."
210,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Đat,ĐMX,3,1 tuần,Xài được 7 ngày bị lỗi loạn đèn led sáng hết tất cả các đèn
211,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Diêm Thị Kim Ngân,ĐMX,5,1 tuần,Tốt
212,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Luân,ĐMX,5,1 tuần,"Quạt rất mát, rất tốt cho mùa nóng"
213,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Tú Phương,ĐMX,5,1 tuần,Rất ổn nha
214,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Le Van Duy,ĐMX,4,1 tuần,Ok
215,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyên,ĐMX,5,1 tuần,Tốt. Quạt mát
216,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Chú Hưng,ĐMX,5,1 tuần,Quạt mát ok
217,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Đặng Thanh Vũ,ĐMX,5,1 tuần,Tôi rất hài lòng
218,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trần Thị Kim Chi,ĐMX,5,1 tuần,Đã mua 3 sp r sẽ mua thêm nữa
219,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Châu Duy Tân,ĐMX,5,1 tuần,Tốt
220,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Trần Thanh Long,ĐMX,4,1 tuần,"Quạt dùng khoảng 1 tuần, máy mát rất tốt tuy nhiên có 1 nhược điểm đó là sau khi thay nước thì cái van bị chảy nước mặc dù mình đã làm đủ mọi cách vẫn ko khắc phục dc. Ưu điểm là lúc đó mua giá khuyến mãi nên hời hơn giá niêm yết hiện tại"
221,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hồ Hoàng Vinh,ĐMX,5,1 tuần,tốt
222,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Xuân Thủy,ĐMX,5,1 tuần,N/A
223,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
224,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
225,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
226,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
227,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
228,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
229,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
230,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
231,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
232,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
233,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
234,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
235,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
236,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
237,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
238,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
239,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
240,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,N/A,N/A,N/A,N/A,N/A
241,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lê Trung Tài,ĐMX,4,1 tuần,Mát phù hợp để trong phòng
242,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Hương,ĐMX,4,1 tuần,Mát và êm
243,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thành Vinh,ĐMX,4,1 tuần,hoạt động 24/7 vẫn tốt
244,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hoàng Văn Thái,ĐMX,5,1 tuần,Giải nhiệt mùa nóng
245,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hậu,ĐMX,4,4 tuần,tốt
246,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Bạch Thị Như Ý,ĐMX,2,5 ngày,Quạt cắm nguồn không lên
247,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Thị Mỹ Linh,ĐMX,5,1 tuần,Mát
248,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Nguyễn Minh Toàn,ĐMX,4,1 tuần,Quạt sử dụng tốt
249,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lê Tường Vi,ĐMX,4,1 tuần,Mới Sài dc 1 tuần nên k biết sau nay ntn . Hiện tại thì ổn
250,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Tran Van Ngoc,ĐMX,4,1 tuần,Ok
251,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hồ Văn Hùng,ĐMX,5,1 tuần,"Quạt rất mát,nên mua"
252,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Phan Thị Thu Trang,ĐMX,4,1 tuần,"Chạy êm, mát, đáng mua"
253,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Lâm Hoài Tân,ĐMX,1,N/A,quạt hay hư bơm nước lên cân nhắc khi mua
254,https://www.dienmayxanh.com/quat-dieu-hoa/ava-rpd-80,Hùng,ĐMX,5,2 tuần,Tốt
