source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2608050,198459232,english,2025-06-29T13:46:54+00:00,2025-06-29T13:46:54+00:00,True,0,0,0,0.5,,False,False,,Absolutely fantastic. Great chilled game.,76561198350303466,3411,28,19,0,19,2025-05-15T19:14:37+00:00
steam,2608050,187645260,english,2025-02-10T17:30:44+00:00,2025-02-10T17:30:44+00:00,True,0,0,0,0.5,,False,False,,Fun little game about finding cats :) What more could you ask for?,76561199159713283,0,25,7,0,7,2024-01-19T13:58:27+00:00
steam,2608050,213869647,english,2025-12-21T23:15:37+00:00,2025-12-21T23:15:37+00:00,True,0,0,0,0.5,,False,False,,I like that you can also interact with objects like snowman and lampposts.,76561198384879750,82,23,23,0,23,2025-12-21T23:15:23+00:00
steam,2608050,203736437,english,2025-09-06T21:53:31+00:00,2025-09-06T21:53:31+00:00,True,1,0,0,0.5,,False,False,,"another search and find game easy to play

as a gamer its okay its free search and find and the game even gives you hints at the end

as achievement hunter all good on that front all the achievements can be acquired

some of you might have noticed i copy pasted this response... its because the 100 cat games are the same

be honest i left it on over night and for got about it :\",76561198037613508,1406,256,1074,0,1074,2025-09-06T21:52:49+00:00
steam,2608050,203685074,english,2025-09-06T10:46:30+00:00,2025-09-06T10:46:30+00:00,True,1,0,0,0.5,,False,False,,"Fun little cat game
The game has 2 maps where you find 100 cats on each so 200 cats in total
Its really fun to look arround and keep finding more cats",76561199225982454,158,23,21,0,21,2025-09-06T10:45:25+00:00
steam,2608050,203568338,english,2025-09-05T03:30:20+00:00,2025-09-05T03:30:20+00:00,True,1,0,0,0.5,,False,False,,"Cute and short game, not too replayable however but its free so worth the cost :P",76561198131156592,396,18,29,0,29,2023-12-05T04:12:27+00:00
steam,2608050,203454903,english,2025-09-03T17:09:08+00:00,2025-09-03T17:09:08+00:00,True,1,0,0,0.5,,False,False,,"It remains a leisure-oriented hidden-cat game. Although it's a slight regret that the second level offers no achievement, what more could one ask for when the game is free?",76561199701638461,263,143,51,0,51,2025-09-03T17:08:56+00:00
steam,2608050,198378702,english,2025-06-28T17:01:16+00:00,2025-06-28T17:01:16+00:00,True,0,0,0,0.5,,False,False,,"cute game, and difficult",76561198300058308,161,170,39,0,39,2025-06-28T17:00:04+00:00
steam,2608050,193237150,english,2025-04-21T03:23:50+00:00,2025-04-21T03:23:50+00:00,True,1,0,0,0.5,,False,False,,Very fun game to kill an hour or three. I love cats and I love hidden object games so this is perfect!,76561198084052936,252,11,18,0,18,2025-04-20T19:16:01+00:00
steam,2608050,192655338,english,2025-04-13T11:56:33+00:00,2025-04-13T11:56:33+00:00,True,1,0,0,0.5,,False,False,,"Festive cats, hidden joy – and it’s totally free!

Hidden Cats in Jingle Jam delivers exactly what it promises: a relaxing, holiday-themed hidden object game filled with cute cats and cozy vibes. It’s simple, fun, and perfect for the season.

No paywalls, no fluff—just pure cat-finding joy. For a free game, it nails everything it sets out to do. 10/10 for delivering exactly what I wanted.",76561198114667836,0,61,7,0,7,2025-02-21T12:11:55+00:00
steam,2608050,192084527,english,2025-04-05T21:57:11+00:00,2025-04-05T21:57:11+00:00,True,1,0,0,0.5,,False,False,,"its a good game to pass time, but it'd 100% be better if it was in color since staring at a white screen isnt really my thing. the art is super cute",76561199437308720,10,4,13,0,13,2024-03-01T23:36:17+00:00
steam,2608050,190859205,english,2025-03-22T04:12:38+00:00,2025-03-22T04:12:38+00:00,True,0,0,0,0.5,,False,False,,This is a cute free hidden picture game. It is a quick game,76561199575047072,0,405,10,0,10,2024-10-18T19:48:03+00:00
steam,2608050,189116988,english,2025-03-02T00:25:28+00:00,2025-03-02T00:25:28+00:00,False,0,0,0,0.476190477609634399,,False,False,,Profile features limited. Achievements don't count.,76561198020553677,202,181,15,0,15,2024-12-01T15:02:11+00:00
steam,2608050,209065508,english,2025-11-12T21:49:21+00:00,2025-11-12T21:49:21+00:00,True,0,0,0,0.5,,False,False,,Pretty chill if you're looking to relax for a short time and look at some cute drawings of cats :),76561199017632734,0,5,40,0,40,2025-11-12T21:48:13+00:00
steam,2608050,200199858,english,2025-07-20T02:22:55+00:00,2025-07-20T02:22:55+00:00,True,0,1,0,0.5,,False,False,,Very lovely beautifully drawn cute 15 minute game. Why not?,76561198170680483,0,3,24,0,24,2025-07-20T02:20:41+00:00
steam,2608050,213660652,english,2025-12-19T17:53:51+00:00,2025-12-19T17:53:51+00:00,True,0,1,0,0.5,,False,False,,"cats r cool, cat girls would b cooler",76561198304543040,255,23,18,0,18,2023-12-09T22:29:07+00:00
steam,2608050,202404386,english,2025-08-18T17:49:12+00:00,2025-08-18T17:49:12+00:00,True,0,0,0,0.5,,False,False,,"Another 100% Another Review:

This one is Different.....Atleast for Jingle Jam 2024.....I've Been Playing these in Bottom Up Order on the Publisher Page, And The 2024 Level Was Difficult. When i got to the last 10 Cats, I had ZERO Clue What i was Looking For, and When it was Down the The Very last Cat....Imma be Real. I Used my Auto Clicker Button on my mouse and Just Moved Around the Screen....even When i Found it, it was So Well hidden, I Was In Shock.....Jingle Jam 2023 Was Fine, but 2024 If Kinda What i've Been Wanting from these games, A Good Difficulty. It sounds like im Complaining, but i Really liked that i got Stumped.",76561198439981421,0,33,27,0,27,2025-08-18T17:46:12+00:00
steam,2608050,206414741,english,2025-10-11T06:48:48+00:00,2025-10-11T06:48:48+00:00,True,0,0,0,0.5,,False,False,,"pretty decent one in the ""find this animal"" series, as i like to call it alkjdaskl
7/10",76561199203004594,75,55,11,0,11,2024-04-03T22:15:46+00:00
steam,2608050,193811726,english,2025-04-29T01:18:56+00:00,2025-04-29T01:18:56+00:00,True,2,0,0,0.545454561710357666,,False,False,,This is the most perfect game of all time jingle jam is a very cool place,76561198835355160,0,3,13,0,13,2025-04-29T01:18:13+00:00
steam,2608050,209437616,english,2025-11-17T01:01:13+00:00,2025-11-17T01:02:26+00:00,True,0,0,0,0.5,,False,False,,"The real [i]Jingle[/i] of this [i]Jam[/i] is the sound of those achievements ring-a-ding dinging!

[url=https://store.steampowered.com/curator/45590199-Linguini%2527s-Library/list/146589]- Added to my curated list of FREE games![/url]",76561198007603462,1715,385,17,0,17,2025-11-17T00:45:56+00:00
steam,2608050,208550682,english,2025-11-06T12:59:24+00:00,2025-11-06T12:59:24+00:00,True,0,0,0,0.5,,False,False,,"Cars in jingle jam. Yeah, that's about it... Why are you even reading this?",76561199386405227,173,63,23,0,23,2024-06-08T10:19:44+00:00
steam,2608050,201981884,english,2025-08-12T14:57:49+00:00,2025-08-12T14:57:49+00:00,True,0,0,0,0.5,,True,False,,"Step 1: Find Cat
Step 2: Rejoice
Step 3: Meet Santa
Step 4: MEET YOUR DESTINY",76561199848430465,0,8,11,0,11,2025-08-12T07:57:47+00:00
steam,2608050,211024290,english,2025-11-26T23:48:04+00:00,2025-11-26T23:48:04+00:00,True,0,0,0,0.5,,False,False,,"fun to do on a call w friends to see who completes it first
",76561199052759815,0,18,40,0,40,2025-11-23T02:35:50+00:00
steam,2608050,203922227,english,2025-09-09T04:17:17+00:00,2025-09-09T04:17:17+00:00,True,0,0,0,0.5,,False,False,,"The more you look, the more cats you find :) Wonderfully relaxing~",76561198325957143,0,6,17,0,17,2025-09-09T04:09:52+00:00
steam,2608050,188518226,english,2025-02-22T18:58:27+00:00,2025-02-22T18:58:27+00:00,True,0,0,0,0.5,,False,False,,"Great game, updates added for more cats",76561198437673046,0,55,11,0,11,2025-02-22T18:58:01+00:00
steam,2608050,191785608,english,2025-04-02T08:21:20+00:00,2025-04-02T08:21:20+00:00,True,1,0,0,0.5,,False,False,,"good fun, but completed it in only 5 minutes",76561198151661557,0,14,5,0,5,2025-04-02T08:20:08+00:00
steam,2608050,204057924,english,2025-09-11T03:48:57+00:00,2025-09-11T03:48:57+00:00,True,6,1,1,0.597315430641174316,,False,False,,They did it again! Once again there are 100 cats in this jingle jam!,76561198119595757,3056,226,16,0,16,2025-09-11T03:47:38+00:00
steam,2608050,202455064,english,2025-08-19T13:53:46+00:00,2025-08-19T13:53:46+00:00,True,0,0,0,0.5,,False,False,,best game me and my gf approve hehe,76561199147516161,137,9,24,0,24,2024-09-15T05:28:23+00:00
steam,2608050,188760426,english,2025-02-25T23:32:15+00:00,2025-02-25T23:32:15+00:00,True,0,0,0,0.5,,False,False,,"I FOUND ALL THE CATS AND SAVED CHRISTMAS! 
AND THEN WAS GIVEN A WHOLE NEW GAME!
THIS IS 2 GAMES FOR THE PRICE OF NONE!
AND CATS! :D",76561199711460630,1157,142,18,0,18,2025-02-25T23:31:03+00:00
steam,2608050,187752613,english,2025-02-12T13:24:17+00:00,2025-02-12T13:24:17+00:00,True,0,0,0,0.5,,False,False,,Cool cat finding game :),76561198013854782,717,12,32,0,19,2025-05-16T14:28:21+00:00
steam,2608050,192895595,english,2025-04-16T20:46:37+00:00,2025-04-16T20:46:37+00:00,True,1,0,1,0.5,,False,False,,Great to relax the brain. Was fun. Love these kind of games :D,76561198136905858,1697,58,8,0,8,2025-04-08T16:25:43+00:00
steam,2608050,190613550,english,2025-03-19T09:30:32+00:00,2025-03-19T09:30:32+00:00,True,0,0,0,0.5,,False,False,,Good I love Cat. Meow Meow,76561199835586675,0,1,54,0,43,2025-03-19T09:34:33+00:00
steam,2608050,204307308,english,2025-09-14T09:16:58+00:00,2025-09-14T09:16:58+00:00,True,1,0,1,0.523809552192687988,,False,False,,This is one of the most relaxing game ngl.,76561198787695078,13,2,9,0,9,2025-09-12T16:21:56+00:00
steam,2608050,206304722,english,2025-10-10T02:13:11+00:00,2025-10-10T02:13:11+00:00,True,0,0,0,0.5,,False,False,,A cute little hidden object game!,76561198248489352,0,180,5,0,5,2025-10-10T02:12:50+00:00
steam,2608050,193368884,english,2025-04-22T22:02:07+00:00,2025-04-22T22:02:07+00:00,True,1,0,0,0.5,,False,False,,"excellent job with hiding the cats, well drawn enjoyed this game!",76561199844235177,0,2,88,0,37,2025-07-06T03:00:10+00:00
steam,2608050,201315127,english,2025-08-02T21:24:50+00:00,2025-08-02T21:24:50+00:00,True,1,0,0,0.528985500335693359,,False,False,,"short, but free and enjoyable! :D",76561198072627025,308,162,17,0,17,2024-07-06T04:07:25+00:00
steam,2608050,213414338,english,2025-12-16T11:41:19+00:00,2025-12-16T11:41:19+00:00,True,1,0,0,0.523809552192687988,,False,False,,weird cute catts,76561199625581975,0,3,17,0,17,2024-02-03T14:02:18+00:00
steam,2608050,213593396,english,2025-12-18T20:58:12+00:00,2025-12-18T20:58:12+00:00,True,0,0,0,0.5,,False,False,,This is when i truly became the jingle jammer...,76561199013669402,0,8,17,0,17,2025-12-18T20:56:51+00:00
steam,2608050,202014492,english,2025-08-13T01:34:28+00:00,2025-08-13T01:34:28+00:00,True,0,0,0,0.5,,False,False,,Cute and simple,76561198068673188,1036,12,65,0,44,2025-08-13T12:28:12+00:00
steam,2608050,196339678,english,2025-06-03T21:10:14+00:00,2025-06-03T21:10:14+00:00,True,0,0,0,0.5,,False,False,,cats so goofy in the meowmas theme,76561198382489925,249,18,15,0,15,2023-12-20T03:37:10+00:00
steam,2608050,187398409,english,2025-02-07T17:51:11+00:00,2025-02-07T17:51:11+00:00,True,0,0,0,0.5,,False,False,,"Chill game, good cause. :)",76561197977604214,0,1,30,0,15,2025-02-07T18:10:25+00:00
steam,2608050,197853326,english,2025-06-22T06:36:52+00:00,2025-06-22T06:36:52+00:00,True,0,0,0,0.5,,False,False,,it's just another one of these games but it is free,76561199852019962,0,59,9,0,9,2025-06-22T06:35:51+00:00
steam,2608050,197281831,english,2025-06-15T08:07:26+00:00,2025-06-15T08:07:26+00:00,True,0,0,0,0.5,,False,False,,thanks for the game,76561199863580109,0,14,327,0,127,2025-08-13T14:47:35+00:00
steam,2608050,196812142,english,2025-06-09T16:15:44+00:00,2025-06-09T16:15:44+00:00,True,0,0,0,0.5,,False,False,,Charmingly cute Christmas-y Cat 'n' Seek \o/,76561198367727898,0,9,44,0,12,2025-06-10T14:34:02+00:00
steam,2608050,194236536,english,2025-05-04T19:25:06+00:00,2025-05-04T19:25:06+00:00,True,0,0,0,0.5,,False,False,,10/10 i love cars,76561198851111800,52,9,17,0,17,2025-05-04T19:24:41+00:00
steam,2608050,190680664,english,2025-03-20T04:21:19+00:00,2025-03-20T04:21:19+00:00,True,0,0,0,0.5,,False,False,,Best Game I have ever played 10/10,76561198239705612,0,2,19,0,19,2025-03-20T04:20:15+00:00
steam,2608050,190453747,english,2025-03-17T12:50:30+00:00,2025-03-17T12:50:30+00:00,True,0,0,0,0.5,,False,False,,Simon is still hiding somewhere and I'm scared to keep looking.,76561198158326419,258,2,5,0,5,2024-04-20T07:02:15+00:00
steam,2608050,188155860,english,2025-02-17T23:30:07+00:00,2025-02-17T23:30:07+00:00,True,0,0,0,0.5,,True,False,,"Human trafficker cats

10/10",76561199045377555,115,167,10,0,10,2025-02-17T23:29:42+00:00
steam,2608050,214617546,english,2025-12-30T06:37:49+00:00,2025-12-30T06:37:49+00:00,True,0,0,0,0.5,,False,False,,good game,76561198065814140,0,17,34,0,34,2025-12-30T06:37:31+00:00
steam,2608050,214273264,english,2025-12-26T20:32:33+00:00,2025-12-26T20:32:33+00:00,True,0,0,0,0.5,,False,False,,Some of these cats were hidden very well.,76561198297023688,0,44,23,0,23,2025-12-26T20:31:31+00:00
steam,2608050,214200867,english,2025-12-26T01:14:42+00:00,2025-12-26T01:14:42+00:00,True,0,0,0,0.5,,False,False,,Free 100%.,76561199179306542,0,7,29,0,29,2025-12-04T08:25:27+00:00
steam,2608050,205111536,english,2025-09-24T18:02:44+00:00,2025-09-24T18:02:44+00:00,True,0,0,0,0.5,,False,False,,Just a wholesome game,76561199011469624,59,17,28,0,22,2026-01-11T12:09:15+00:00
steam,2608050,202006025,english,2025-08-12T22:15:53+00:00,2025-08-12T22:15:53+00:00,True,0,0,0,0.5,,False,False,,Cute. Go buy it.,76561198017878285,0,3,402,0,402,2025-08-10T21:59:32+00:00
steam,2608050,201831853,english,2025-08-10T10:05:00+00:00,2025-08-10T10:05:00+00:00,True,0,0,0,0.5,,False,False,,mac was my favourite 10/10,76561198359149522,79,2,9,0,9,2025-08-10T10:04:37+00:00
steam,2608050,190720359,english,2025-03-20T16:29:09+00:00,2025-03-20T16:29:09+00:00,True,0,0,0,0.5,,False,False,,Mmmm Cat Finder in Jingle Jam go brrrrr,76561198188308443,558,51,5,0,5,2024-12-11T20:45:21+00:00
steam,2608050,203536745,english,2025-09-04T20:45:54+00:00,2025-09-04T20:45:54+00:00,True,2,0,2,0.52173912525177002,,False,False,,this game its hard,76561199209273433,337,120,19,0,18,2025-12-01T17:13:16+00:00
steam,2608050,216119951,english,2026-01-16T23:53:49+00:00,2026-01-16T23:53:49+00:00,True,0,0,0,0.5,,False,False,,i found cats in jingle jam,76561199386681351,74,81,41,0,41,2026-01-16T23:53:10+00:00
steam,2608050,209221245,english,2025-11-14T20:26:30+00:00,2025-11-14T20:26:30+00:00,True,0,0,0,0.5,,False,False,,meow :) anyway its a w game,76561199571594947,5,5,32,0,15,2025-11-14T20:51:42+00:00
steam,2608050,192861713,english,2025-04-16T11:59:22+00:00,2025-04-16T11:59:22+00:00,True,1,0,0,0.5,,False,False,,The cats were in fact hidden in Jingle Jam,76561199542720917,283,49,8,0,8,2023-12-15T12:32:07+00:00
steam,2608050,192105742,english,2025-04-06T04:32:28+00:00,2025-04-06T04:32:28+00:00,True,1,0,0,0.5,,False,False,,"It's a very sweet game. I recommend this game to you...
",76561199057462832,0,40,19,0,19,2025-04-06T04:32:20+00:00
steam,2608050,190193674,english,2025-03-14T19:45:50+00:00,2025-03-14T19:45:50+00:00,True,1,0,0,0.523809552192687988,,False,False,,cute and fun.,76561199509296294,0,38,52,0,22,2025-04-24T19:42:52+00:00
steam,2608050,208634322,english,2025-11-07T14:40:38+00:00,2025-11-07T14:40:38+00:00,True,1,0,1,0.505154609680175781,,False,False,,Fun cats,76561199247625024,0,2,17,0,17,2025-11-07T14:39:40+00:00
steam,2608050,207429648,english,2025-10-24T01:31:35+00:00,2025-10-24T01:31:35+00:00,True,0,0,0,0.5,,False,False,,jingle kitties yippee,76561199840977532,0,23,7,0,7,2025-08-10T18:06:39+00:00
steam,2608050,207075836,english,2025-10-19T09:13:53+00:00,2025-10-19T09:13:53+00:00,True,0,0,0,0.5,,False,False,,I LOVE THIS SO MUCH NO CONTEXT,76561199175729028,51,11,22,0,22,2025-10-19T09:12:19+00:00
steam,2608050,195736943,english,2025-05-27T01:40:46+00:00,2025-05-27T01:40:46+00:00,True,0,0,0,0.5,,False,False,,Enjoyable with the family,76561198449687898,0,56,59,0,59,2025-05-27T01:38:43+00:00
steam,2608050,195625275,english,2025-05-25T13:36:00+00:00,2025-05-25T13:36:00+00:00,True,0,0,0,0.5,,False,False,,"click
meow
kitty
repeat
₍^. .^₎",76561199117312272,63,7,7,0,7,2025-05-25T13:32:54+00:00
steam,2608050,195224922,english,2025-05-19T17:20:07+00:00,2025-05-19T17:20:07+00:00,True,0,0,0,0.5,,False,False,,good,76561197988964377,526,4,114,0,20,2025-12-21T17:11:13+00:00
steam,2608050,194816237,english,2025-05-13T14:11:11+00:00,2025-05-13T14:11:11+00:00,True,0,0,0,0.5,,False,False,,love these games!!! very cozy,76561199261552962,0,14,20,0,20,2025-05-13T14:10:45+00:00
steam,2608050,192968780,english,2025-04-17T20:33:42+00:00,2025-04-17T20:33:42+00:00,True,0,0,0,0.5,,False,False,,kitkat had a dash in between it -,76561198121213583,0,1,73,0,30,2025-04-17T23:07:41+00:00
steam,2608050,192264688,english,2025-04-08T02:48:20+00:00,2025-04-08T02:48:20+00:00,True,0,0,0,0.5,,False,False,,Find more cats REEEEEEEEEEEEEEEEEEEEEEEE,76561198270957868,0,53,18,0,18,2025-04-08T02:48:04+00:00
steam,2608050,190297876,english,2025-03-15T21:06:07+00:00,2025-03-15T21:06:07+00:00,True,0,0,0,0.5,,False,False,,"i have no idea how i found this game, but i love it",76561199194246192,0,11,9,0,9,2025-01-07T13:31:22+00:00
steam,2608050,188776183,english,2025-02-26T06:21:01+00:00,2025-02-26T06:21:01+00:00,True,0,0,0,0.5,,False,False,,Many cats! Much dopamine! Very wow! I love!,76561198165666577,226,65,6,0,6,2024-05-31T03:10:38+00:00
steam,2608050,197939960,english,2025-06-23T06:27:36+00:00,2025-06-23T06:27:36+00:00,True,0,0,1,0.476190477609634399,,False,False,,"Find cats, can be 100% in 3-10 min",76561198361679261,0,313,5,0,5,2024-01-03T12:51:04+00:00
steam,2608050,195056307,english,2025-05-17T07:14:50+00:00,2025-05-17T07:14:50+00:00,True,0,1,0,0.5,,False,False,,so cute! very relaxed,76561199855801076,0,1,26,0,26,2025-05-16T04:30:22+00:00
steam,2608050,195037373,english,2025-05-16T23:08:20+00:00,2025-05-16T23:08:20+00:00,True,0,0,0,0.5,,False,False,,W game,76561198835344930,0,2,118,0,20,2025-05-22T00:05:37+00:00
steam,2608050,191656292,english,2025-03-31T15:49:58+00:00,2025-03-31T15:49:58+00:00,True,1,0,0,0.523809552192687988,,False,False,,very cute,76561199401301251,69,8,19,0,19,2025-03-31T15:49:46+00:00
steam,2608050,197349890,english,2025-06-16T02:38:08+00:00,2025-06-16T02:38:08+00:00,True,0,0,0,0.5,,False,False,,Boba! You're a bad kitty! You come when I call you! No more Jingle Jam for you!,76561199132375113,0,1345,10,0,10,2025-06-16T02:37:18+00:00
steam,2608050,188837068,english,2025-02-27T02:41:04+00:00,2025-02-27T02:41:04+00:00,True,0,0,0,0.5,,False,False,,fun and small HOG,76561198229874492,787,199,7,0,7,2024-06-24T08:27:26+00:00
steam,2608050,191790640,english,2025-04-02T10:27:34+00:00,2025-04-02T10:27:34+00:00,True,3,0,0,0.535329639911651611,,False,False,,Jiggly cats,76561198160700469,1214,1619,6,0,6,2025-04-02T10:26:49+00:00
steam,2608050,187760073,english,2025-02-12T17:43:35+00:00,2025-02-12T17:43:35+00:00,True,1,0,0,0.523809552192687988,,False,False,,cat,76561198288628308,175,66,20,0,20,2025-02-12T17:41:36+00:00
steam,2608050,213235317,english,2025-12-13T23:10:25+00:00,2025-12-13T23:10:25+00:00,True,0,0,0,0.5,,False,False,,Whimsy and love.,76561199442908427,0,2,25,0,17,2025-12-13T23:21:59+00:00
steam,2608050,208091823,english,2025-11-01T00:36:16+00:00,2025-11-01T00:36:16+00:00,True,0,0,0,0.5,,False,False,,Cute cats,76561198282965561,73,30,11,0,11,2024-01-08T16:03:28+00:00
steam,2608050,206269096,english,2025-10-09T15:59:00+00:00,2025-10-09T15:59:00+00:00,True,0,0,0,0.5,,False,False,,"meow.

10/10",76561199000290198,24,11,13,0,13,2025-10-10T00:24:48+00:00
steam,2608050,194125060,english,2025-05-03T12:57:42+00:00,2025-05-03T12:57:42+00:00,True,0,0,0,0.5,,False,False,,Good,76561198157626446,0,27,30,0,30,2025-05-03T12:57:11+00:00
steam,2608050,188065297,english,2025-02-16T18:13:12+00:00,2025-02-16T18:13:12+00:00,True,0,0,0,0.5,,False,False,,Cat,76561198235944666,564,14,28,0,28,2024-12-06T00:19:22+00:00
steam,2608050,205752256,english,2025-10-03T07:44:03+00:00,2025-10-03T07:44:03+00:00,True,1,0,0,0.517241418361663818,,False,False,,You can tell these are made with passion <3,76561198164751581,118,66,19,0,19,2025-10-03T07:43:09+00:00
steam,2608050,190078663,english,2025-03-13T10:12:07+00:00,2025-03-13T10:12:07+00:00,False,0,2,0,0.454545468091964722,,False,False,,too demonic,76561199390315270,87,18,5,0,5,2025-03-13T10:10:22+00:00
steam,2608050,205281047,english,2025-09-27T01:37:56+00:00,2025-09-27T01:37:56+00:00,True,0,0,0,0.5,,False,False,,i care about jingle jam,76561199153615661,89,14,59,0,32,2025-09-27T02:08:04+00:00
steam,2608050,204329488,english,2025-09-14T14:59:50+00:00,2025-09-14T14:59:50+00:00,True,0,0,0,0.5,,False,False,,actual fucking peak,76561199237386966,35,12,23,0,23,2023-12-13T15:17:27+00:00
steam,2608050,189146082,english,2025-03-02T08:04:21+00:00,2025-03-02T08:04:21+00:00,True,0,0,0,0.5,,False,False,,beautiful.,76561199465679554,77,2,16,0,16,2025-03-02T08:03:33+00:00
steam,2608050,209419263,english,2025-11-16T20:12:13+00:00,2025-11-16T20:12:13+00:00,True,0,0,0,0.5,,False,False,,Cats in a Jam!,76561199094153645,175,167,15,0,15,2024-04-15T05:46:49+00:00
steam,2608050,208761858,english,2025-11-09T00:19:20+00:00,2025-11-09T00:19:20+00:00,True,0,0,0,0.5,,False,False,,Rock and Stone,76561198093729929,159,5,24,0,24,2025-11-09T00:18:38+00:00
steam,2608050,193086869,english,2025-04-19T09:14:19+00:00,2025-04-19T09:14:19+00:00,True,0,0,0,0.5,,False,False,,cats,76561198929053398,72,85,23,0,6,2025-04-19T09:32:13+00:00
steam,2608050,190456463,english,2025-03-17T13:32:03+00:00,2025-03-17T13:32:03+00:00,True,0,0,0,0.5,,False,False,,lovely lil game,76561198172719023,212,19,80,0,40,2025-03-18T06:34:59+00:00
steam,2608050,187190500,english,2025-02-05T02:02:30+00:00,2025-02-05T02:02:30+00:00,True,0,0,0,0.5,,False,False,,Incredible.,76561198153793964,973,57,54,0,24,2025-02-05T23:26:37+00:00
steam,2608050,214262754,english,2025-12-26T18:25:42+00:00,2025-12-26T18:25:42+00:00,True,0,0,0,0.5,,False,False,,cute cute,76561198268206443,0,16,6,0,6,2025-12-26T18:25:49+00:00
steam,2608050,194302720,english,2025-05-05T17:54:00+00:00,2025-05-05T17:54:00+00:00,True,1,0,0,0.514285683631896973,,False,False,,CATS! nuff said,76561198003983193,477,99,16,0,16,2025-05-05T17:53:45+00:00
steam,2608050,214475468,english,2025-12-28T19:58:17+00:00,2025-12-28T19:58:17+00:00,True,0,0,0,0.5,,False,False,,cats,76561199809686878,40,13,13,0,13,2025-10-05T08:55:15+00:00
steam,2608050,199928623,english,2025-07-16T11:03:18+00:00,2025-07-16T11:03:18+00:00,True,0,0,0,0.5,,False,False,,Cute!,76561197962031580,0,17,29,0,29,2025-07-16T11:02:37+00:00
steam,2608050,190988228,english,2025-03-23T13:40:01+00:00,2025-03-23T13:40:01+00:00,True,0,0,0,0.5,,False,False,,Does what it says on the tin.,76561198057757928,376,10,26,0,26,2025-03-23T13:39:27+00:00
steam,2608050,203384733,english,2025-09-02T13:44:09+00:00,2025-09-02T13:44:09+00:00,True,0,0,0,0.5,,False,False,,Cute!,76561198156267049,0,1,10,0,10,2025-09-01T22:23:43+00:00
steam,2608050,202182064,english,2025-08-15T13:49:10+00:00,2025-08-15T13:49:10+00:00,True,0,0,0,0.5,,False,False,,Cute,76561199828831531,29,3,27,0,25,2025-08-16T07:07:46+00:00
steam,2608050,199348376,english,2025-07-09T06:49:28+00:00,2025-07-09T06:49:28+00:00,True,0,0,0,0.5,,False,False,,why would you not?,76561198110820358,518,64,5,0,5,2025-04-25T04:34:57+00:00
steam,2608050,204962230,english,2025-09-22T17:30:20+00:00,2025-09-22T17:30:20+00:00,True,1,0,0,0.523809552192687988,,False,False,,Meow cats,76561199361900702,279,38,18,0,18,2024-03-11T13:32:20+00:00
steam,2608050,200356243,english,2025-07-22T08:29:58+00:00,2025-07-22T08:29:58+00:00,True,2,0,0,0.501780807971954346,,False,False,,cats,76561199365444822,0,159,12,0,12,2025-07-22T08:29:47+00:00
steam,2608050,198597471,english,2025-06-30T23:42:19+00:00,2025-06-30T23:42:19+00:00,True,0,0,0,0.5,,True,False,,meow meow meow meow. meow meow meow.,76561199055278907,0,193,12,0,12,2025-06-30T23:41:50+00:00
steam,2608050,206488958,english,2025-10-11T22:10:51+00:00,2025-10-11T22:10:51+00:00,True,0,0,0,0.5,,False,False,,Time well spent,76561198063972824,313,6,35,0,35,2025-10-11T22:09:59+00:00
steam,2608050,193029670,english,2025-04-18T15:57:40+00:00,2025-04-18T15:57:40+00:00,True,1,0,0,0.5,,False,False,,meow! (merry christmas),76561199014334751,0,2,16,0,16,2025-04-18T15:45:14+00:00
steam,2608050,188355372,english,2025-02-20T18:29:36+00:00,2025-02-20T18:29:36+00:00,True,0,0,0,0.5,,False,False,,Car,76561198274088617,68,8,5,0,5,2025-02-20T18:29:24+00:00
steam,2608050,207121211,english,2025-10-19T19:55:39+00:00,2025-10-19T19:55:39+00:00,True,0,0,0,0.5,,False,False,,Find the Waaaaa#@!CAT,76561198784763926,0,1,28,0,28,2025-10-19T19:51:58+00:00
steam,2608050,194684452,english,2025-05-11T13:20:37+00:00,2025-05-11T13:20:37+00:00,True,0,0,0,0.5,,False,False,,cats,76561199198521740,74,11,31,0,13,2025-05-14T15:06:02+00:00
steam,2608050,188659639,english,2025-02-24T14:58:41+00:00,2025-02-24T14:58:41+00:00,True,0,0,0,0.5,,False,False,,snowcar,76561198976848441,116,8,41,0,41,2025-02-19T06:30:09+00:00
steam,2608050,190116577,english,2025-03-13T20:46:02+00:00,2025-03-13T20:46:02+00:00,True,0,0,0,0.5,,False,False,,not bad,76561199152060031,0,87,11,0,11,2025-03-13T20:45:42+00:00
steam,2608050,207753013,english,2025-10-27T23:26:25+00:00,2025-10-27T23:26:25+00:00,True,0,0,0,0.5,,False,False,,Meow!!,76561198257874827,0,6,49,0,49,2025-10-27T23:23:50+00:00
steam,2608050,200423663,english,2025-07-23T08:12:20+00:00,2025-07-23T08:12:20+00:00,True,0,0,0,0.5,,False,False,,S - Tier,76561198084106283,916,31,14,0,14,2025-01-04T14:02:23+00:00
